x,y,cat
688.0,1083.011017,1
792.0,1180.548479,1
238.0,565.1843619,1
786.0,881.6309396,1
-28.0,-32.06821497,0
979.0,1409.92344,0
846.0,1039.940879,1
445.0,522.365079,1
165.0,261.2623142,0
102.0,407.2852719,1
106.0,251.7570359,1
993.0,1420.907401,1
513.0,872.6497901,0
958.0,1080.070661,0
508.0,867.892994,1
92.0,433.2006387,1
766.0,924.3864897,1
860.0,1265.093527,0
328.0,458.0789576,0
830.0,1037.350313,0
134.0,464.0175745,0
352.0,682.9408266,0
348.0,694.1872862,1
602.0,751.6220618,0
495.0,855.7484012,0
892.0,1129.961686,0
511.0,868.5759683,0
88.0,138.1394666,1
868.0,1282.27784,0
74.0,128.3020725,1
670.0,818.3362153,0
878.0,1078.796708,1
623.0,692.1288656,0
-33.0,271.6784008,0
574.0,953.7186529,0
948.0,1362.166454,0
831.0,1234.950911,1
541.0,647.4594837,0
134.0,466.4138297,1
419.0,773.4095378,1
232.0,575.855059,0
438.0,813.9047809,1
692.0,1072.716182,0
630.0,771.9649887,0
758.0,930.8375483,0
115.0,437.860026,1
577.0,710.3699527,1
941.0,1363.90768,0
239.0,317.3548371,0
485.0,588.3056356,1
733.0,1119.443823,0
967.0,1108.091958,1
244.0,362.6060665,1
783.0,1179.61258,1
187.0,498.9780323,0
505.0,605.1781809,0
110.0,203.9216345,0
60.0,376.8538759,0
154.0,501.570704,1
835.0,1236.020723,0
521.0,888.0690583,1
714.0,950.8095707,0
911.0,1026.322513,1
515.0,876.3445069,0
494.0,520.62694,0
905.0,1086.044647,0
505.0,865.0702228,0
768.0,1164.933746,0
530.0,658.7304694,0
45.0,66.92080644,1
211.0,316.196181,0
431.0,799.5809922,0
899.0,1145.279984,0
338.0,682.3778025,1
357.0,352.8720843,0
156.0,202.3058343,1
993.0,1411.999512,0
624.0,1006.216533,0
235.0,565.5903818,0
652.0,1039.078944,1
472.0,582.6071424,0
554.0,930.5234498,0
711.0,836.831206,1
967.0,1155.84437,0
957.0,1152.494954,0
62.0,178.4165793,1
161.0,475.1555662,0
0.0,293.518029,0
974.0,1193.968143,1
783.0,1157.809016,1
987.0,1428.860624,1
64.0,107.8048651,0
722.0,829.526372,0
748.0,865.3449769,0
829.0,1010.418483,1
-77.0,-63.83731231,0
879.0,1306.777283,0
242.0,562.0088777,0
166.0,281.0853339,1
900.0,1303.563165,0
657.0,1038.101737,0
925.0,1344.678229,1
599.0,980.5668619,0
898.0,1033.304422,1
397.0,451.8292865,0
-84.0,229.9314548,0
47.0,86.42944579,0
737.0,847.7123998,0
154.0,466.6801057,1
7.0,312.1255081,0
862.0,1273.358974,1
174.0,490.7463296,1
1000.0,1172.928535,1
839.0,1235.262185,1
10.0,324.1861462,1
334.0,666.9535056,1
126.0,440.5497142,0
25.0,126.9726097,1
-63.0,28.84231291,0
800.0,1195.659891,0
989.0,1090.785672,0
704.0,1097.79893,0
747.0,820.5387183,0
632.0,740.6448383,1
7.0,87.12335182,1
2.0,100.5839718,0
711.0,791.198935,1
103.0,189.1662989,1
846.0,1022.379697,1
581.0,682.9866596,1
155.0,485.6778826,0
878.0,1008.922406,0
81.0,386.6603945,1
955.0,1371.108874,1
33.0,342.1330499,0
246.0,576.077965,1
465.0,537.7398506,1
582.0,958.2797988,1
422.0,775.8063212,1
729.0,1120.102753,0
633.0,753.8167258,0
390.0,481.2710055,0
377.0,732.0464312,0
667.0,750.6862169,1
-43.0,248.2413586,1
364.0,419.4438427,1
665.0,1040.191342,1
399.0,501.016334,0
221.0,321.0975115,1
992.0,1408.100155,0
663.0,753.43144,1
326.0,676.3414362,0
179.0,498.0582752,1
453.0,600.234059,0
161.0,481.5096749,0
298.0,622.5570678,0
755.0,1160.995857,0
910.0,1071.721652,0
103.0,178.1055235,0
114.0,164.5438678,1
678.0,865.3194127,1
794.0,930.4221504,0
758.0,1168.826177,0
684.0,1085.838224,0
791.0,913.0334531,0
922.0,1049.331013,1
470.0,828.9442894,0
638.0,738.0632343,0
-97.0,-27.5893028,0
779.0,880.9759225,1
-81.0,207.10384,1
265.0,598.6590922,1
21.0,21.17269278,1
805.0,980.568026,0
448.0,818.6605688,0
671.0,1047.265913,0
11.0,326.5556521,0
-85.0,-51.26028771,1
932.0,1050.547797,0
429.0,510.041613,1
575.0,954.0709156,1
651.0,782.0230674,0
562.0,754.0935381,1
73.0,390.1184213,1
354.0,387.1468996,1
221.0,236.3968015,0
938.0,1356.357319,1
422.0,544.4665188,0
835.0,1238.326309,1
549.0,673.0398234,0
720.0,907.92387,0
522.0,649.608681,1
53.0,369.5583558,1
161.0,487.5847019,1
359.0,697.05853,0
98.0,93.0881181,0
796.0,1178.632719,1
313.0,367.8879038,1
-32.0,286.1066746,1
842.0,1235.780442,1
631.0,1005.027187,1
951.0,1097.143274,0
-95.0,188.3437742,1
494.0,583.6325699,1
169.0,481.4808701,0
-61.0,41.30654069,0
608.0,999.0472781,0
816.0,1215.776353,0
-27.0,268.8742116,0
110.0,248.3353338,0
451.0,490.5004404,0
602.0,693.708649,0
406.0,516.0422997,0
140.0,468.0254022,1
988.0,1421.601753,0
288.0,625.0914452,0
444.0,801.3674375,1
102.0,440.1071397,1
833.0,1241.067074,0
-59.0,8.239320938,0
846.0,1276.884579,1
542.0,922.5425984,0
784.0,994.7755712,1
17.0,308.1130196,1
63.0,194.2625002,1
-48.0,42.04099914,0
-86.0,-28.28550458,1
89.0,404.0266347,1
831.0,1236.922946,0
839.0,995.2011509,1
552.0,931.3744568,0
964.0,1402.606263,1
736.0,887.2315369,0
679.0,1074.269366,0
834.0,1034.583945,0
552.0,742.5956772,0
965.0,1391.971127,0
299.0,649.476857,0
-20.0,289.2364658,0
389.0,505.015409,0
214.0,310.6983686,1
239.0,308.9438842,1
480.0,842.6416277,1
244.0,341.7426437,1
-42.0,10.55251712,0
732.0,836.9943517,1
46.0,124.9862878,1
645.0,750.2314465,1
371.0,730.2033009,0
349.0,705.3748824,1
643.0,1039.665344,1
-38.0,280.1432292,0
889.0,1074.035422,0
647.0,1036.024979,0
775.0,1163.315063,0
477.0,853.6289952,0
982.0,1398.328473,0
426.0,798.8048511,0
374.0,476.4877392,0
89.0,87.27512075,0
357.0,420.279926,0
549.0,903.605363,1
610.0,1000.649646,0
417.0,553.0242064,0
523.0,659.1701433,0
790.0,1197.861638,1
-26.0,275.5185389,1
684.0,1074.479063,1
491.0,697.2722734,0
37.0,349.5730633,0
156.0,477.9216711,0
684.0,1081.121261,0
962.0,1158.015883,0
-21.0,45.05583554,1
876.0,1274.221038,1
246.0,603.7105447,0
247.0,592.7602761,0
292.0,402.2191016,1
835.0,1250.180093,1
995.0,1175.331789,0
383.0,532.2807629,0
438.0,567.0564816,0
688.0,898.2852156,1
884.0,1062.454887,0
935.0,1103.260327,0
570.0,703.2067939,0
3.0,105.9606322,1
512.0,630.706484,1
687.0,807.5351717,1
365.0,741.9402189,0
994.0,1198.332295,1
432.0,786.3613699,1
625.0,786.0738806,1
319.0,652.38366,0
30.0,346.3715347,0
197.0,216.0282366,0
75.0,171.5768789,0
278.0,609.4546735,1
765.0,1150.582842,0
46.0,123.8883941,1
108.0,175.3002036,0
599.0,983.5738236,1
776.0,976.7387363,1
486.0,672.9042614,1
798.0,1207.852783,1
484.0,859.4261753,1
635.0,1022.816142,1
958.0,1172.126581,1
485.0,850.6946062,1
888.0,1098.827162,1
145.0,467.6666465,1
0.0,319.1852408,1
-41.0,273.8007644,0
526.0,879.3280817,1
568.0,679.5478206,0
846.0,1028.362744,0
641.0,1019.731709,1
75.0,131.72407,1
309.0,656.9782522,1
622.0,767.8742509,0
150.0,481.6288347,0
570.0,689.9619238,0
187.0,286.2161375,0
488.0,592.5703135,0
183.0,513.7916105,1
277.0,330.9570053,1
588.0,739.7760323,1
197.0,189.5956246,1
248.0,594.7918438,1
963.0,1377.927071,0
830.0,1221.13431,0
113.0,432.6446465,0
586.0,733.713206,1
222.0,274.8304128,0
365.0,487.9864612,1
413.0,760.8428387,0
665.0,1041.56428,1
59.0,57.47616189,0
571.0,703.6427869,1
876.0,995.8920051,0
58.0,131.1883577,1
736.0,897.467118,0
795.0,1202.428121,0
452.0,793.351683,1
495.0,864.2048762,1
870.0,1274.368492,0
29.0,353.0668615,0
83.0,401.8679754,0
27.0,112.2230314,0
369.0,456.3487698,1
653.0,760.5718144,0
544.0,690.5989448,0
691.0,1077.595736,0
11.0,323.0862633,1
731.0,823.4253379,0
25.0,95.71476063,1
211.0,307.8118921,0
230.0,566.4396193,0
445.0,500.1482958,1
353.0,700.082914,0
-67.0,218.6280489,1
621.0,1015.865877,1
730.0,1133.28696,1
939.0,1359.572764,1
58.0,181.0311631,0
677.0,769.5428175,0
585.0,942.8427888,0
698.0,1093.095094,0
-83.0,38.00488984,1
331.0,663.161014,0
927.0,1368.622303,1
890.0,1087.166441,0
407.0,767.048081,0
-64.0,225.3927416,1
418.0,517.8941236,0
357.0,729.1294542,0
53.0,385.5010136,1
236.0,293.0239706,1
57.0,77.06373606,1
122.0,437.4584953,1
554.0,629.1283706,1
5.0,-8.817339781,0
872.0,1288.963611,0
-41.0,250.9615404,1
-99.0,188.4071534,0
856.0,1240.287626,0
169.0,494.3678738,1
-48.0,16.37759886,1
381.0,732.1744188,1
751.0,1157.356956,1
275.0,344.7365378,1
361.0,718.1764009,0
316.0,659.4864565,1
20.0,338.705427,1
345.0,387.583424,0
77.0,178.9434647,0
14.0,297.7105676,0
934.0,1360.058007,0
171.0,247.9857486,0
555.0,717.791432,0
443.0,553.3018483,1
433.0,559.7498086,0
239.0,287.580719,1
558.0,939.8568791,1
-3.0,58.98863467,1
869.0,1271.430565,0
81.0,106.6689634,1
578.0,789.1996358,0
-8.0,307.8974286,1
582.0,936.9236309,1
258.0,383.7377465,1
615.0,992.3370705,0
47.0,360.7864595,1
-44.0,80.51066831,1
784.0,952.556817,1
962.0,1394.881524,0
-1.0,335.3186326,0
819.0,929.2417352,0
174.0,250.170121,0
577.0,675.2064692,1
858.0,971.1329076,1
717.0,1131.205767,0
32.0,80.21255038,1
413.0,575.0223511,0
-28.0,263.5331806,1
628.0,1014.899583,1
950.0,1378.167877,1
938.0,1124.286569,1
-89.0,-127.522183,0
355.0,701.6407219,0
434.0,565.8251054,0
73.0,388.018535,0
287.0,634.096506,1
590.0,688.3472433,0
500.0,594.5864223,0
71.0,146.9855955,0
911.0,1083.210183,0
890.0,1027.460479,0
291.0,638.5099957,1
245.0,336.0100741,0
324.0,668.6119251,1
809.0,984.5206052,0
719.0,1107.492365,1
241.0,389.1680173,1
610.0,1008.122919,0
448.0,807.2156728,1
-9.0,294.1793961,1
498.0,594.8916906,1
-34.0,260.5455025,1
738.0,1139.138276,0
409.0,758.0935247,1
-11.0,279.8124515,1
408.0,539.2165219,0
174.0,288.421445,1
313.0,668.3580536,0
108.0,174.6445542,0
579.0,953.2001141,1
765.0,1174.442059,0
455.0,817.6833889,0
409.0,779.7204902,1
246.0,581.7203078,0
698.0,1081.804724,1
652.0,810.1117257,0
681.0,1064.412395,0
535.0,602.3602393,1
201.0,523.6160189,1
358.0,535.4480411,1
163.0,492.646345,1
792.0,1195.724672,0
42.0,352.0662202,1
493.0,561.9996453,1
75.0,405.5252871,0
831.0,1231.913911,1
634.0,643.6366107,1
819.0,951.7061338,1
86.0,142.4014121,1
871.0,970.3207994,0
201.0,229.3054884,1
843.0,1243.797806,0
27.0,127.5257188,1
393.0,751.0767901,0
736.0,1125.062573,1
486.0,853.9289442,0
523.0,886.1535202,0
635.0,1025.845907,1
236.0,594.4237634,1
105.0,426.0606285,0
-26.0,17.12027417,0
319.0,669.3905823,0
310.0,398.8479858,1
590.0,969.5887634,1
965.0,1395.474489,1
-68.0,16.39058938,1
-26.0,-15.88259809,1
388.0,426.8213805,1
460.0,555.3152782,0
215.0,561.2072169,1
932.0,1343.882701,1
741.0,984.3192827,0
141.0,439.7315027,1
-97.0,-69.64248102,1
777.0,1167.064398,1
524.0,652.3178982,1
250.0,577.0945863,0
991.0,1414.679539,0
85.0,401.5023901,0
685.0,1058.252389,0
-50.0,-32.77945616,1
801.0,1198.524357,0
529.0,893.2548042,0
229.0,248.5268342,1
59.0,373.7169805,1
239.0,290.1569792,1
12.0,131.9181849,1
858.0,1027.171663,1
72.0,390.7345392,0
-99.0,-81.46306203,1
269.0,608.7947786,0
506.0,620.5899126,0
703.0,1080.942125,1
543.0,659.277954,1
672.0,1060.708425,0
844.0,1239.451855,0
796.0,1205.313499,0
826.0,988.9356709,1
264.0,381.4066177,0
821.0,918.0630455,1
907.0,1332.159465,1
-90.0,204.3629055,0
-32.0,281.4173608,0
46.0,355.7121782,1
236.0,574.6345939,0
534.0,896.3912782,1
222.0,553.6199882,1
469.0,816.0159439,1
779.0,891.285196,1
510.0,632.1810981,1
105.0,422.2687063,1
62.0,367.3406797,1
349.0,437.2273792,1
594.0,959.8722315,0
771.0,1176.497263,0
893.0,1051.787257,0
955.0,1376.407018,1
753.0,895.2128313,1
579.0,682.78955,0
24.0,342.177919,0
183.0,507.9271032,0
380.0,509.2523728,0
967.0,1113.637548,1
249.0,592.4016557,0
821.0,980.1694305,0
837.0,1230.699792,1
365.0,485.3261478,1
-96.0,206.0222632,1
135.0,209.4471803,0
238.0,553.3828377,1
132.0,257.8860401,0
857.0,979.0043823,1
359.0,703.8912886,0
333.0,684.7702615,0
926.0,1075.740512,0
671.0,1059.437491,0
634.0,1012.548052,1
256.0,314.9156369,0
89.0,128.271461,1
911.0,1327.184616,1
592.0,748.8799408,0
823.0,1213.111196,0
984.0,1415.806097,1
-83.0,-48.08660011,1
665.0,845.5172001,0
997.0,1119.236507,1
785.0,1188.990236,1
219.0,362.991998,0
663.0,1051.443048,1
983.0,1076.832299,0
52.0,91.20538012,0
-76.0,218.1235215,0
55.0,370.326714,1
-73.0,220.9115426,1
457.0,824.235135,0
199.0,289.3924872,0
953.0,1370.79737,0
340.0,384.5765854,0
953.0,1367.249058,0
337.0,682.2136197,1
29.0,169.027806,1
292.0,416.56455,0
309.0,380.6170693,1
83.0,180.2209214,1
47.0,126.2360166,0
880.0,1085.020971,0
-3.0,-21.7467988,1
809.0,1207.267956,0
436.0,547.3216812,0
33.0,348.7570343,0
838.0,1260.05598,1
255.0,594.8427572,0
498.0,855.8007635,0
728.0,1129.42857,1
-37.0,272.5475439,1
89.0,415.6951053,0
689.0,798.6546779,0
804.0,931.9801078,0
413.0,760.6527956,0
-51.0,-39.34178025,0
340.0,433.555626,1
76.0,382.556838,0
681.0,1053.800351,1
116.0,136.5470488,0
987.0,1411.335516,0
-99.0,197.5991585,0
237.0,349.9162898,0
165.0,231.2742276,1
362.0,716.4104004,1
207.0,541.6399514,0
534.0,659.0370926,1
534.0,887.4483504,0
129.0,207.7675458,0
153.0,200.6074866,1
384.0,742.5097778,0
827.0,1224.601345,1
207.0,233.4915992,1
677.0,1063.871637,0
108.0,144.8511296,0
-80.0,-35.44013078,1
316.0,659.3982781,0
653.0,758.6951469,0
731.0,1124.566672,0
671.0,791.6868432,0
529.0,895.5309834,1
459.0,558.6632454,0
336.0,676.6287707,0
915.0,1319.176782,1
-12.0,29.44577036,0
388.0,532.9138371,1
284.0,613.2421914,1
976.0,1164.235834,0
345.0,404.2030044,1
196.0,267.9588788,1
554.0,614.7349495,1
207.0,537.4233077,0
845.0,1252.862669,0
122.0,179.6398332,1
841.0,1078.927752,1
141.0,477.3025219,1
369.0,511.3090269,0
-30.0,272.8446285,1
808.0,1214.902563,0
249.0,307.286172,0
-22.0,89.74676112,0
330.0,665.8553402,1
866.0,1259.289272,0
881.0,1268.760125,0
639.0,761.3435501,0
811.0,1210.760922,0
830.0,993.1422052,1
-15.0,299.5409356,1
-60.0,234.1907739,1
669.0,1060.148352,0
131.0,129.7507884,0
524.0,672.4762074,1
393.0,744.737797,1
988.0,1167.791422,0
364.0,711.4039057,1
922.0,1334.584193,1
948.0,1118.656189,0
537.0,917.3980287,0
696.0,1072.973462,1
736.0,1135.933133,0
567.0,700.5375215,1
943.0,1115.520169,1
457.0,822.6711081,1
699.0,884.9193264,0
322.0,416.9966166,1
604.0,753.175324,0
116.0,421.1156364,0
33.0,339.7933427,1
419.0,776.7095667,1
314.0,656.4785399,1
747.0,862.109043,0
-20.0,266.1593593,0
156.0,489.3782977,1
876.0,1273.695534,0
93.0,190.3639637,1
232.0,369.2129669,0
206.0,271.8782464,1
26.0,344.9618908,1
51.0,54.59688028,1
556.0,915.840454,1
33.0,102.4649122,0
784.0,1176.064976,1
232.0,335.2207187,1
971.0,1396.42372,1
561.0,715.9758742,1
513.0,877.8989579,1
66.0,104.1113175,1
617.0,680.7118861,0
87.0,402.0617508,0
66.0,385.9120608,0
782.0,1189.954107,1
72.0,92.73594424,0
596.0,987.7754012,0
-80.0,220.2675221,1
358.0,516.8350153,1
942.0,1199.847838,0
401.0,748.6636046,0
289.0,634.5165302,0
205.0,287.9878504,1
858.0,1257.335743,1
743.0,1131.381033,1
416.0,771.4324911,1
788.0,1201.20381,0
438.0,784.0891332,0
238.0,574.7311324,1
521.0,886.0726498,0
195.0,271.2066531,0
581.0,970.26386,0
374.0,721.5415188,1
435.0,537.8700181,1
873.0,1283.176827,1
749.0,1137.529575,1
553.0,664.3579468,1
75.0,401.878797,1
720.0,1114.299801,0
364.0,728.4917345,1
435.0,795.7836541,1
99.0,414.4215053,0
368.0,535.5823955,1
126.0,444.7093545,1
377.0,483.9344255,0
799.0,881.5947728,1
912.0,1108.166756,0
32.0,47.05292718,0
32.0,337.4426609,0
663.0,818.0571075,1
863.0,1270.873196,1
661.0,1053.542815,0
-87.0,197.2463322,1
299.0,381.8648576,0
189.0,525.4706384,0
656.0,1050.669072,0
155.0,237.6801237,0
-50.0,238.6774693,1
982.0,1231.926785,1
367.0,492.9266491,0
556.0,919.1469069,0
93.0,169.6554264,1
717.0,830.9209794,0
516.0,556.967291,0
226.0,561.7093542,0
-95.0,-42.57757738,0
-10.0,308.186019,0
375.0,716.5564483,0
853.0,1270.476263,1
710.0,1108.793031,1
928.0,1342.099578,1
796.0,1195.053436,0
133.0,237.7663445,1
49.0,124.3201897,1
838.0,1014.313906,0
602.0,971.8572857,0
206.0,541.6883594,0
511.0,875.3262618,0
491.0,848.7472221,1
53.0,172.2852416,1
563.0,665.5834932,1
144.0,257.302467,1
10.0,49.06321549,1
905.0,1328.356149,1
634.0,1033.935656,0
-85.0,209.9197927,1
927.0,1344.262317,0
163.0,217.8804021,0
518.0,890.6282771,0
793.0,1192.198216,1
934.0,1137.35182,1
34.0,73.60976552,1
981.0,1417.04015,1
747.0,1148.016815,0
600.0,995.1628161,0
317.0,669.1892806,0
721.0,939.8736248,0
302.0,317.529312,1
552.0,737.8097241,1
78.0,387.086681,0
849.0,982.5343666,1
447.0,816.851884,0
-43.0,268.7893483,1
405.0,770.8715008,0
957.0,1107.427974,1
-96.0,200.1824652,0
164.0,478.5848932,1
465.0,835.3322158,0
-61.0,-30.18953164,0
765.0,1160.863792,0
-58.0,-26.17494836,0
54.0,91.52154121,0
581.0,963.5950247,0
310.0,409.4929923,1
860.0,1005.214388,1
611.0,754.1648673,1
392.0,484.6394603,0
749.0,1143.747738,1
335.0,415.1163788,1
453.0,820.7258116,0
823.0,1046.034155,0
840.0,1255.97763,1
545.0,696.9637286,1
923.0,1332.34671,1
985.0,1413.871858,0
428.0,781.3066924,0
33.0,351.5843271,0
798.0,924.2228163,1
196.0,535.9946758,1
752.0,871.4086716,1
573.0,639.4832429,0
202.0,534.8335544,1
313.0,645.7390979,0
706.0,1075.943683,1
837.0,1250.12435,1
-93.0,-35.91705529,0
482.0,853.4286491,1
850.0,998.8359501,1
793.0,1201.554192,1
258.0,304.242298,1
149.0,237.3251504,0
260.0,598.9304534,0
726.0,1116.349051,1
54.0,127.8890195,1
663.0,1063.894806,1
616.0,1006.377699,1
-14.0,293.5836651,0
-76.0,-7.748616606,1
-3.0,91.92952176,0
652.0,778.2392038,1
99.0,415.3021243,0
406.0,595.3188821,0
455.0,815.0843999,0
711.0,1114.874507,0
197.0,530.9935538,0
573.0,715.5600403,0
191.0,335.1308064,0
-33.0,297.430954,1
116.0,185.2164442,1
915.0,1110.854977,0
290.0,403.6541152,0
659.0,739.8976738,0
824.0,1232.59185,1
960.0,1379.465486,1
86.0,111.8646109,1
718.0,894.3954595,0
966.0,1100.597454,1
420.0,787.8562091,1
155.0,184.8087367,0
514.0,885.7309641,1
938.0,1155.094933,1
363.0,712.7716756,1
233.0,556.4794014,0
585.0,712.7722295,0
675.0,780.9658548,0
368.0,443.2588752,0
389.0,422.2340704,0
175.0,521.046552,1
645.0,824.9294146,0
820.0,946.0417088,0
11.0,336.5050369,0
547.0,933.3334543,1
-74.0,235.4778981,1
147.0,149.8222323,1
999.0,1436.286184,1
784.0,1177.095405,0
682.0,1092.594358,0
96.0,400.0888661,0
387.0,482.6911596,0
969.0,1150.950537,0
653.0,1035.862586,0
421.0,552.7203582,0
141.0,465.4151457,1
651.0,799.4861897,0
85.0,397.6778739,0
230.0,337.8506671,1
402.0,753.919417,0
1.0,327.546937,0
466.0,628.2150284,1
701.0,833.0554807,1
314.0,668.9313319,1
486.0,846.3460971,1
302.0,391.961841,0
111.0,430.0850945,0
400.0,528.0728674,1
421.0,528.8456436,0
179.0,279.3823889,1
881.0,1302.555131,1
714.0,1100.3482,1
711.0,936.555264,1
513.0,877.8210224,0
595.0,759.3107308,1
358.0,549.1087046,1
83.0,401.6139251,0
11.0,80.89819381,1
613.0,740.455428,0
351.0,691.9818849,0
820.0,1223.541544,1
718.0,877.6404042,1
-36.0,265.6467208,1
181.0,280.7622725,0
25.0,357.9902501,0
872.0,1306.77179,0
671.0,753.9269523,1
977.0,1110.517315,1
477.0,840.7474884,1
384.0,729.1156852,1
436.0,533.0189826,0
202.0,293.8443847,1
417.0,777.8075392,0
396.0,739.0198261,1
358.0,474.1142813,0
-22.0,281.6643781,0
90.0,383.8879229,1
616.0,812.435783,0
226.0,255.7837163,1
353.0,410.6172456,0
704.0,843.9734973,0
590.0,975.8798173,0
680.0,812.7775448,1
-64.0,40.7289763,0
274.0,351.339948,1
823.0,1043.65606,0
421.0,549.4000093,0
157.0,190.2369277,0
303.0,376.6381874,1
151.0,265.5697713,0
876.0,1298.405985,0
840.0,1233.49107,1
214.0,281.0317769,1
354.0,453.1523095,1
265.0,587.0841444,0
730.0,937.2625129,1
631.0,1019.643268,1
954.0,1372.719717,0
4.0,320.4714434,1
594.0,653.3595674,0
632.0,998.1770312,0
584.0,738.7525802,0
975.0,1075.507772,0
539.0,677.1207386,1
855.0,1036.032649,0
536.0,909.5400006,0
878.0,979.1515428,1
-5.0,299.5655734,1
733.0,1136.571309,0
96.0,420.477194,0
755.0,915.59949,1
520.0,891.378588,1
303.0,638.7529003,1
549.0,936.9415585,1
76.0,392.5579432,1
396.0,487.289391,0
740.0,1116.362226,1
649.0,1036.41138,0
202.0,533.4716845,0
664.0,1035.716164,1
538.0,890.7496246,0
268.0,362.236478,0
740.0,863.0795468,0
997.0,1406.737962,0
274.0,370.225526,0
752.0,1139.412586,0
315.0,658.5928537,0
43.0,101.6718631,1
905.0,1310.694983,0
661.0,806.3730574,0
216.0,558.33332,0
814.0,988.5033976,0
538.0,904.9544975,0
386.0,745.122683,0
789.0,1187.442802,1
721.0,1120.556388,0
627.0,803.673767,1
850.0,990.6038372,1
205.0,551.4541124,0
161.0,185.3418098,0
894.0,1313.977083,1
438.0,508.2513493,0
376.0,727.9635262,0
788.0,1180.201413,0
761.0,829.3202969,1
603.0,991.3313172,1
156.0,462.1548947,1
775.0,1172.332299,0
54.0,151.7403891,1
289.0,655.756322,0
911.0,1318.86823,0
641.0,753.4407376,1
840.0,1239.47472,1
-26.0,260.7239469,0
847.0,1247.861909,1
461.0,823.3430527,1
895.0,1295.724435,1
544.0,644.0450127,0
499.0,597.6746925,0
-77.0,-62.84826459,1
755.0,917.9331842,1
237.0,314.7303395,0
710.0,1108.888817,0
512.0,870.657788,0
842.0,1243.287976,1
642.0,1021.225964,1
507.0,858.3639139,1
217.0,312.0429947,0
740.0,1119.071377,0
660.0,850.9163969,0
101.0,193.5397925,1
-63.0,224.0808327,0
905.0,1342.971397,1
904.0,1311.797588,0
239.0,566.477426,1
913.0,1339.726299,0
-58.0,77.65894937,0
701.0,820.3110665,0
732.0,828.5674151,1
81.0,74.78879865,1
927.0,1345.963796,0
555.0,925.3778807,1
256.0,359.3950351,1
104.0,137.7144707,1
977.0,1406.430255,1
110.0,432.9114052,1
824.0,1227.159822,1
639.0,1004.137523,1
421.0,782.4844459,0
568.0,931.2962872,0
775.0,1166.838819,0
562.0,942.0130359,1
174.0,498.4092159,1
692.0,835.0353545,0
-66.0,-47.12747413,1
358.0,498.7331814,0
467.0,847.282651,0
15.0,334.2691542,0
134.0,465.3864894,0
176.0,504.4623809,1
839.0,1245.988141,0
992.0,1424.537411,0
616.0,774.1803533,1
-43.0,253.7699603,1
453.0,818.804817,0
-27.0,84.76359245,0
534.0,891.5455195,1
156.0,255.4119152,1
817.0,1212.899579,0
278.0,619.6270276,0
262.0,585.2035667,1
-49.0,245.3585177,1
-41.0,9.03919169,0
857.0,1013.594725,0
-40.0,19.1923591,0
884.0,1295.602116,0
433.0,782.25842,1
752.0,1135.132203,1
896.0,1087.627209,1
745.0,896.2403685,0
222.0,550.739578,0
320.0,389.8886055,0
340.0,419.5039731,0
731.0,1117.665482,0
561.0,677.737713,1
959.0,1391.276447,0
854.0,1273.692161,0
187.0,278.6773053,0
834.0,1243.006345,0
1.0,96.05902841,1
749.0,877.4355907,1
158.0,468.8327765,0
926.0,1082.19049,0
734.0,1007.073203,0
68.0,378.8732331,0
293.0,654.9420179,0
959.0,1177.347451,1
888.0,1299.621164,1
801.0,906.3199491,0
26.0,333.3351499,0
748.0,897.9950322,1
728.0,1124.175279,1
619.0,1011.81933,0
31.0,101.0505038,0
431.0,760.6869536,1
546.0,694.9462628,1
197.0,297.1477302,1
496.0,577.5669621,1
769.0,1177.372625,0
462.0,558.7108598,1
656.0,1064.609691,1
680.0,824.3566477,0
416.0,764.7127385,1
169.0,495.8527432,1
-20.0,258.3403763,0
966.0,1102.527049,1
195.0,555.3945739,0
361.0,473.5875655,0
691.0,814.8102171,1
353.0,693.8080816,0
476.0,541.209705,0
-12.0,301.2522613,0
-90.0,-45.80311771,0
803.0,1199.509549,0
393.0,527.4350089,1
523.0,894.1139217,0
871.0,1277.930445,0
48.0,373.0742635,1
567.0,932.4958067,1
440.0,804.9735141,0
483.0,830.6712927,0
